               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,             0.02599,            0.012141,                   0,             0.80594,             0.76923,             0.80519,             0.46115,            0.038637,           0.0075952,                   0,           0.0030442,           0.0030442,           0.0030442
                  38,            0.025447,             0.01199,                   0,             0.82661,             0.72527,             0.80698,             0.45905,            0.037777,           0.0075581,                   0,           0.0030356,           0.0030356,           0.0030356
                  39,            0.025473,             0.01186,                   0,             0.80847,             0.79487,             0.83222,             0.47739,            0.037962,           0.0071637,                   0,           0.0030268,           0.0030268,           0.0030268
                  40,            0.025286,            0.011896,                   0,             0.78894,             0.76068,             0.80708,             0.44607,            0.038322,           0.0076017,                   0,           0.0030177,           0.0030177,           0.0030177
                  41,            0.025565,            0.011742,                   0,             0.83968,             0.75205,             0.82019,             0.46166,            0.037611,           0.0074821,                   0,           0.0030085,           0.0030085,           0.0030085
                  42,             0.02591,            0.011861,                   0,             0.82673,             0.69402,             0.77218,             0.45341,            0.038335,           0.0077725,                   0,            0.002999,            0.002999,            0.002999
                  43,            0.025656,             0.01183,                   0,             0.85842,             0.75897,              0.8151,               0.465,            0.037572,           0.0074293,                   0,           0.0029894,           0.0029894,           0.0029894
                  44,            0.025139,            0.011857,                   0,             0.81991,             0.73157,             0.80673,             0.46193,            0.037399,           0.0075526,                   0,           0.0029795,           0.0029795,           0.0029795
                  45,             0.02525,            0.011442,                   0,             0.86024,             0.73675,             0.81364,             0.45773,            0.039096,           0.0075267,                   0,           0.0029694,           0.0029694,           0.0029694
                  46,            0.025058,            0.011679,                   0,             0.85045,             0.74017,              0.8252,             0.48298,            0.038499,           0.0076214,                   0,           0.0029591,           0.0029591,           0.0029591
                  47,            0.024343,            0.011489,                   0,             0.83504,             0.71111,             0.79736,             0.45774,            0.038521,           0.0075168,                   0,           0.0029486,           0.0029486,           0.0029486
                  48,            0.025416,            0.011478,                   0,             0.84064,             0.73333,             0.80489,             0.46302,            0.037279,           0.0075721,                   0,           0.0029379,           0.0029379,           0.0029379
                  49,            0.024216,            0.011701,                   0,             0.86103,             0.69899,             0.80723,              0.4689,            0.037097,           0.0074875,                   0,            0.002927,            0.002927,            0.002927
                  50,            0.024265,            0.011442,                   0,             0.84028,              0.7554,             0.81599,             0.47759,            0.037607,           0.0075855,                   0,           0.0029159,           0.0029159,           0.0029159
                  51,            0.024816,            0.011432,                   0,             0.81557,             0.73324,             0.79716,             0.45654,            0.037874,           0.0078074,                   0,           0.0029046,           0.0029046,           0.0029046
                  52,            0.024259,            0.011314,                   0,             0.84535,             0.70079,             0.77665,             0.45482,            0.038617,           0.0081379,                   0,           0.0028931,           0.0028931,           0.0028931
                  53,            0.024219,             0.01142,                   0,             0.81911,             0.77436,             0.83261,             0.47283,            0.037868,           0.0075771,                   0,           0.0028814,           0.0028814,           0.0028814
