               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.028104,            0.013438,                   0,             0.80932,              0.7265,             0.76652,             0.41415,            0.041103,           0.0076758,                   0,           0.0095778,           0.0095778,           0.0095778
                  38,            0.027327,            0.013588,                   0,             0.82161,             0.66132,             0.75227,              0.4194,            0.041204,           0.0077454,                   0,           0.0095538,           0.0095538,           0.0095538
                  39,            0.027555,            0.013364,                   0,             0.84306,             0.71795,             0.80055,             0.44124,             0.04025,           0.0073098,                   0,           0.0095291,           0.0095291,           0.0095291
                  40,            0.027155,            0.013273,                   0,             0.82568,             0.68014,             0.78127,             0.44839,            0.039998,           0.0074125,                   0,           0.0095038,           0.0095038,           0.0095038
                  41,            0.027499,            0.013094,                   0,             0.80667,             0.69898,             0.76353,             0.42521,            0.040725,           0.0077246,                   0,            0.009478,            0.009478,            0.009478
                  42,            0.027974,            0.013403,                   0,             0.84822,             0.68376,             0.76729,             0.43788,             0.03977,           0.0074085,                   0,           0.0094515,           0.0094515,           0.0094515
                  43,            0.027738,            0.013212,                   0,             0.80281,             0.73162,             0.79075,              0.4372,            0.040401,           0.0074509,                   0,           0.0094244,           0.0094244,           0.0094244
                  44,             0.02697,             0.01334,                   0,             0.79167,             0.72991,             0.79594,             0.43949,            0.039536,           0.0073523,                   0,           0.0093967,           0.0093967,           0.0093967
                  45,            0.026648,             0.01258,                   0,             0.83152,             0.67009,             0.77593,             0.44183,            0.040588,             0.00746,                   0,           0.0093684,           0.0093684,           0.0093684
                  46,             0.02691,            0.013055,                   0,             0.84782,             0.71427,             0.78773,             0.44447,            0.039771,           0.0075149,                   0,           0.0093395,           0.0093395,           0.0093395
                  47,            0.025998,              0.0129,                   0,             0.76843,             0.69204,             0.74253,             0.40981,            0.041109,           0.0078634,                   0,             0.00931,             0.00931,             0.00931
                  48,            0.027074,            0.012873,                   0,             0.82069,             0.68851,             0.77667,             0.43671,            0.038483,           0.0076442,                   0,           0.0092799,           0.0092799,           0.0092799
                  49,            0.026034,            0.012988,                   0,             0.79259,             0.74017,             0.80074,             0.45653,            0.038345,           0.0075776,                   0,           0.0092493,           0.0092493,           0.0092493
                  50,            0.025979,            0.012936,                   0,             0.79581,             0.72137,             0.76522,             0.43108,            0.041273,           0.0076249,                   0,           0.0092181,           0.0092181,           0.0092181
                  51,            0.026396,            0.012766,                   0,             0.83267,             0.72305,             0.79426,             0.44073,            0.039684,           0.0074766,                   0,           0.0091863,           0.0091863,           0.0091863
                  52,            0.026127,            0.012688,                   0,             0.82907,             0.72308,              0.7986,             0.44152,            0.039898,           0.0075717,                   0,            0.009154,            0.009154,            0.009154
                  53,            0.026033,            0.012718,                   0,             0.84011,             0.70058,             0.78833,              0.4564,            0.040457,           0.0076162,                   0,           0.0091211,           0.0091211,           0.0091211
                  54,            0.025775,            0.012484,                   0,             0.82954,             0.69876,             0.79134,             0.46735,            0.038554,           0.0074022,                   0,           0.0090876,           0.0090876,           0.0090876
