               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.028894,            0.013838,                   0,             0.77177,             0.71111,             0.74924,             0.40464,             0.04094,            0.007733,                   0,           0.0087667,           0.0087667,           0.0087667
                  39,             0.02917,            0.013706,                   0,             0.77791,             0.73675,             0.78596,             0.42731,            0.041214,           0.0075039,                   0,           0.0087333,           0.0087333,           0.0087333
                  40,            0.028617,            0.013656,                   0,             0.81309,             0.69901,              0.7709,             0.42537,            0.041275,           0.0076946,                   0,              0.0087,              0.0087,              0.0087
                  41,            0.029186,            0.013432,                   0,              0.8235,             0.68718,             0.77275,             0.43228,            0.040675,           0.0078158,                   0,           0.0086667,           0.0086667,           0.0086667
                  42,            0.029128,            0.013836,                   0,             0.74502,              0.7094,             0.75263,              0.4155,            0.040456,           0.0076833,                   0,           0.0086333,           0.0086333,           0.0086333
                  43,             0.02925,            0.013532,                   0,              0.7739,             0.68547,             0.74408,             0.41926,            0.041494,           0.0077549,                   0,              0.0086,              0.0086,              0.0086
                  44,            0.028512,            0.013717,                   0,             0.74047,             0.69742,             0.73488,             0.41293,            0.041835,           0.0079107,                   0,           0.0085667,           0.0085667,           0.0085667
                  45,            0.028552,            0.013023,                   0,             0.85781,             0.66325,             0.77117,             0.41802,             0.04101,           0.0076648,                   0,           0.0085333,           0.0085333,           0.0085333
                  46,            0.028383,            0.013269,                   0,             0.83432,             0.69744,             0.78381,             0.45508,             0.04026,           0.0076124,                   0,              0.0085,              0.0085,              0.0085
                  47,            0.027569,            0.013045,                   0,             0.79638,             0.70427,             0.76693,             0.42264,            0.040214,           0.0077168,                   0,           0.0084667,           0.0084667,           0.0084667
                  48,            0.028753,            0.013083,                   0,             0.84678,              0.6802,             0.76692,             0.43699,            0.039754,           0.0076503,                   0,           0.0084333,           0.0084333,           0.0084333
                  49,            0.027437,            0.013209,                   0,             0.80137,             0.72479,             0.77617,             0.43557,            0.039973,           0.0078248,                   0,              0.0084,              0.0084,              0.0084
                  50,            0.027383,            0.013037,                   0,             0.83555,             0.70427,              0.7868,             0.43519,             0.03975,           0.0076673,                   0,           0.0083667,           0.0083667,           0.0083667
                  51,            0.027898,            0.012947,                   0,             0.78532,             0.72821,             0.77006,             0.41323,            0.039791,           0.0078372,                   0,           0.0083333,           0.0083333,           0.0083333
                  52,             0.02739,            0.012999,                   0,             0.84231,             0.69395,             0.78927,             0.43929,            0.039779,           0.0077441,                   0,              0.0083,              0.0083,              0.0083
                  53,            0.027356,            0.013022,                   0,             0.78942,             0.71282,             0.77926,              0.4404,            0.041036,           0.0075539,                   0,           0.0082667,           0.0082667,           0.0082667
                  54,            0.027459,            0.012796,                   0,             0.80909,             0.71111,             0.76735,              0.4494,            0.041049,           0.0076009,                   0,           0.0082333,           0.0082333,           0.0082333
                  55,             0.02834,            0.013003,                   0,             0.87415,             0.66489,             0.78122,               0.428,            0.040439,             0.00773,                   0,              0.0082,              0.0082,              0.0082
                  56,            0.027176,            0.012935,                   0,             0.81016,              0.7076,              0.7716,             0.43233,            0.040774,           0.0075923,                   0,           0.0081667,           0.0081667,           0.0081667
                  57,             0.02656,            0.012873,                   0,             0.83061,             0.70598,             0.78512,             0.44538,            0.040252,           0.0075579,                   0,           0.0081333,           0.0081333,           0.0081333
                  58,             0.02712,            0.012677,                   0,             0.82303,             0.72479,             0.79056,             0.44863,            0.040689,            0.007423,                   0,              0.0081,              0.0081,              0.0081
                  59,            0.026381,            0.012824,                   0,             0.85074,             0.68202,             0.77227,             0.45236,            0.039925,           0.0075259,                   0,           0.0080667,           0.0080667,           0.0080667
                  60,            0.026277,            0.012586,                   0,             0.82157,             0.72479,             0.77807,              0.4478,            0.040134,           0.0075302,                   0,           0.0080333,           0.0080333,           0.0080333
                  61,            0.026182,            0.012551,                   0,             0.82593,              0.6906,             0.78247,             0.45678,            0.039675,           0.0076241,                   0,               0.008,               0.008,               0.008
                  62,            0.026731,            0.012471,                   0,             0.82083,             0.71262,              0.7791,             0.44624,            0.040094,            0.007442,                   0,           0.0079667,           0.0079667,           0.0079667
                  63,            0.026908,            0.012463,                   0,             0.81431,             0.69716,             0.74921,              0.4319,            0.040482,           0.0078184,                   0,           0.0079333,           0.0079333,           0.0079333
                  64,            0.026578,            0.012613,                   0,             0.81155,             0.72991,             0.78795,             0.44014,            0.039831,           0.0075374,                   0,              0.0079,              0.0079,              0.0079
                  65,            0.025904,            0.012694,                   0,             0.80058,             0.75043,             0.79594,             0.46431,            0.039244,           0.0075388,                   0,           0.0078667,           0.0078667,           0.0078667
                  66,            0.026321,            0.012543,                   0,             0.80977,             0.72821,             0.78008,             0.44466,            0.040025,           0.0076769,                   0,           0.0078333,           0.0078333,           0.0078333
                  67,            0.026229,            0.012565,                   0,             0.83876,             0.70248,             0.76742,             0.43542,            0.041043,           0.0077514,                   0,              0.0078,              0.0078,              0.0078
                  68,            0.025796,            0.012068,                   0,             0.85384,               0.719,              0.7972,              0.4452,            0.039373,           0.0074628,                   0,           0.0077667,           0.0077667,           0.0077667
                  69,            0.025395,             0.01213,                   0,              0.8682,             0.70937,             0.79362,             0.46074,            0.039962,           0.0076131,                   0,           0.0077333,           0.0077333,           0.0077333
                  70,            0.025506,            0.012292,                   0,             0.84856,              0.7094,             0.78823,             0.45142,             0.03923,           0.0078006,                   0,              0.0077,              0.0077,              0.0077
                  71,            0.025446,            0.012106,                   0,             0.81635,             0.71453,             0.78565,             0.44911,            0.040216,           0.0078664,                   0,           0.0076667,           0.0076667,           0.0076667
                  72,            0.024953,            0.012227,                   0,             0.79819,              0.7641,             0.80196,             0.44848,             0.03932,           0.0075558,                   0,           0.0076333,           0.0076333,           0.0076333
                  73,            0.025168,              0.0123,                   0,             0.80185,             0.74017,             0.78047,             0.43685,            0.039619,           0.0077554,                   0,              0.0076,              0.0076,              0.0076
