               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.017503,           0.0034145,             0.02109,             0.28917,             0.64606,              0.4572,             0.32496,           0.0092854,           0.0010171,            0.012521,           0.0022426,           0.0022426,           0.0022426
                  36,            0.016802,            0.003394,            0.020669,             0.26037,              0.6158,              0.4477,             0.30151,           0.0099622,           0.0010175,            0.011847,           0.0022144,           0.0022144,           0.0022144
                  37,             0.01657,           0.0033362,            0.020305,             0.48938,             0.52622,             0.45684,             0.32351,            0.010305,           0.0010321,             0.01321,           0.0021862,           0.0021862,           0.0021862
                  38,              0.0159,           0.0033076,            0.019832,             0.22547,             0.77363,             0.47164,             0.32775,           0.0098475,          0.00096084,            0.012788,           0.0021581,           0.0021581,           0.0021581
                  39,            0.016428,           0.0033013,            0.019513,             0.40744,             0.63509,             0.50774,             0.38391,           0.0082964,          0.00089562,            0.011785,           0.0021299,           0.0021299,           0.0021299
                  40,            0.016593,           0.0032942,            0.019573,             0.30114,             0.69173,             0.55203,             0.39785,           0.0089382,          0.00090435,            0.011211,           0.0021018,           0.0021018,           0.0021018
                  41,            0.016722,           0.0033152,            0.019433,             0.55794,             0.52858,             0.50775,             0.34236,           0.0094429,           0.0010131,            0.011545,           0.0020736,           0.0020736,           0.0020736
                  42,            0.016325,           0.0032897,             0.01882,             0.33744,             0.54654,             0.47666,             0.34539,           0.0089746,           0.0011238,            0.012016,           0.0020454,           0.0020454,           0.0020454
                  43,            0.015879,             0.00327,            0.018737,             0.33828,             0.71837,             0.58345,             0.40901,           0.0087696,          0.00099312,            0.011024,           0.0020173,           0.0020173,           0.0020173
                  44,            0.016101,           0.0032339,            0.018652,             0.36991,             0.62483,             0.46743,             0.33988,           0.0084841,           0.0010754,            0.011528,           0.0019891,           0.0019891,           0.0019891
                  45,             0.01573,            0.003198,            0.018396,             0.46187,              0.5161,             0.53067,             0.40342,           0.0074203,           0.0010929,             0.01137,            0.001961,            0.001961,            0.001961
                  46,            0.015543,           0.0032145,            0.018009,             0.34379,              0.5977,             0.51699,             0.35952,           0.0092426,           0.0010999,            0.010346,           0.0019328,           0.0019328,           0.0019328
                  47,            0.015905,           0.0032513,            0.017614,             0.33551,             0.72875,             0.57892,             0.42524,           0.0083341,           0.0010042,           0.0099597,           0.0019046,           0.0019046,           0.0019046
                  48,            0.015818,           0.0031893,            0.017848,             0.43462,             0.63185,             0.56812,             0.40119,           0.0093745,          0.00091185,            0.010095,           0.0018765,           0.0018765,           0.0018765
